id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
12619,价钱, , ,合理,20,22,价格,正面
12619,_, , ,很喜欢,0,3,整体,正面
12620,香味,16,18,好清淡,11,14,气味,正面
12620,赠品, , ,实在,19,21,价格,正面
12620,_, , ,很喜欢,0,3,整体,正面
12621,味道,17,19,很清新,12,15,气味,正面
12621,_, , ,便宜一点,20,24,价格,正面
12621,_, , ,很高大上,0,4,整体,正面
12622,量, , ,有点少,0,3,尺寸,负面
12623,_, , ,超级棒,7,10,整体,正面
12624,价格,0,2,便宜,2,4,价格,正面
12624,价格,0,2,实惠,4,6,价格,正面
12624,_, , ,不错,8,10,整体,正面
12624,_, , ,正品,11,13,真伪,正面
12624,包装,18,20,仔细,21,23,包装,正面
12624,包装,18,20,有档次,24,27,包装,正面
12625,价格,0,2,便宜,2,4,价格,正面
12625,价格,0,2,实惠,4,6,价格,正面
12625,效果, , ,不错,8,10,整体,正面
12625,_, , ,像正品,11,14,真伪,正面
12625,包装,19,21,好,22,23,包装,正面
12625,包装,18,20,有档次,24,27,包装,正面
12626,价格,0,2,便宜,2,4,价格,正面
12626,_,0,2,很优惠,4,7,价格,正面
12626,_, , ,挺不错,9,12,整体,正面
12626,_, , ,正品,13,15,真伪,正面
12626,包装,20,22,好,23,24,包装,正面
12626,外表,18,20,可以,25,27,包装,正面
12627,活动力度,0,4,很大,4,6,价格,正面
12627,价格,0,2,实惠,6,8,价格,正面
12627,_, , ,非常好,10,13,整体,正面
12627,_, , ,正品,14,16,真伪,正面
12627,包装,21,23,好,24,25,包装,正面
12627,外观,18,20,很喜欢,26,29,包装,正面
12628,价格,0,2,不算高,2,5,价格,正面
12628,_,0,2,比较划算,5,9,价格,正面
12628,_, , ,很赞,11,13,整体,正面
12628,_, , ,像正品,14,17,真伪,正面
12628,包装,22,24,好,25,26,包装,正面
12628,外观,18,20,很好看,27,30,包装,正面
12629,_,0,2,很划算的,2,6,价格,正面
12629,价格,0,2,还可以,6,9,价格,正面
12629,_, , ,还挺好的,11,15,整体,正面
12629,_, , ,正品,16,18,真伪,正面
12629,包装,23,25,很漂亮,26,29,包装,正面
12629,袋子,18,20,很漂亮,30,33,包装,正面
12630,_, , ,棒棒的,3,6,整体,正面
12630,客服,12,14,很有耐心,14,18,服务,正面
12631,_, , ,真心不错,3,7,整体,正面
12631,服务态度,13,17,很棒,17,19,服务,正面
12632,到货,9,11,快,13,14,物流,正面
12633,水分,0,2,不是很足,2,6,成分,负面
12634,补水效果,0,4,很好,4,6,功效,正面
12634,_, , ,挺薄的,9,12,使用体验,正面
12635,隔离效果,0,4,挺好的,4,7,功效,正面
12635,_, , ,很轻薄,10,13,使用体验,正面
12636,_,9,13,比较显白,13,17,功效,正面
12637,_, , ,比较合适,20,24,整体,正面
12637,_, , ,好用,36,38,整体,正面
12638,_, , ,超级喜欢,20,24,整体,正面
12638,_, , ,特别好用,36,40,整体,正面
12639,_,5,7,挺麻烦的,7,11,服务,负面
12640,_, , ,大爱,0,2,整体,正面
12640,_, , ,很清爽,6,9,使用体验,正面
12641,_, , ,很开心,0,3,整体,正面
12641,_, , ,挺滋润补水的,7,13,使用体验,正面
12642,价, , ,廉,5,6,价格,正面
12643,_, , ,喜欢,3,5,整体,正面
12643,_, , ,很高兴,14,17,整体,正面
12644,_, , ,非常棒,3,6,整体,正面
12644,_, , ,蛮好的,15,18,整体,正面
12645,味道,0,2,不好,2,4,气味,负面
12645,_, , ,清爽,15,17,使用体验,正面
12645,_, , ,不紧绷,11,14,使用体验,正面
12646,味道,0,2,不是很喜欢,2,7,气味,负面
12646,_, , ,清爽,18,20,使用体验,正面
12646,_, , ,好干净,14,17,使用体验,正面
12647,味道,0,2,不是很喜欢,2,7,气味,负面
12647,_, , ,贴装,19,21,使用体验,正面
12647,_, , ,很贴皮肤,14,18,使用体验,正面
12648,快递小哥服务,0,6,好,6,7,物流,正面
12649,_, , ,完美,12,14,整体,正面
12649,洁肤,24,26,很好,26,28,功效,正面
12650,_, , ,应该不错的,12,17,整体,正面
12650,_,25,27,收缩毛孔,29,33,功效,正面
12651,_, , ,巨好用,13,16,整体,正面
12652,_, , ,很细,3,5,使用体验,正面
12652,_, , ,很好,0,2,整体,正面
12653,_, , ,不腻,3,5,使用体验,正面
12653,_, , ,给赞,0,2,整体,正面
12654,_, , ,真不错,0,3,整体,正面
12654,_, , ,好,9,10,整体,正面
12655,_, , ,好一点,0,3,整体,正面
12655,_, , ,可以哦,9,12,整体,正面
12656,补水,11,13,还行,13,15,功效,正面
12657,保湿效果,5,9,很不错,9,12,功效,正面
12658,_, , ,挺好,0,2,整体,正面
12658,_, , ,特别快,10,13,物流,正面
12659,_, , ,爱不释手,0,4,整体,正面
12659,发货, , ,超快,12,14,物流,正面
12660,快递,12,14,很速度,16,19,物流,正面
12661,_, , ,提好用,12,15,整体,正面
12662,_, , ,听服帖,0,3,使用体验,正面
12662,保湿效果, , ,棒,4,5,功效,正面
12662,价格,8,10,便宜,10,12,价格,正面
12663,_, , ,好帖,0,2,使用体验,正面
12663,_, , ,挺补水的,3,7,功效,正面
12663,价格,10,12,便宜,12,14,价格,正面
12664,_, , ,气色很好,0,4,使用体验,正面
12664,保湿效果, , ,棒棒哒,5,8,功效,正面
12664,_,9,11,点赞,13,15,价格,正面
12665,_, , ,酸酸的,5,8,气味,负面
12666,_, , ,略带香味,0,4,气味,正面
12666,颜色,5,7,正,7,8,其他,正面
12666,_, , ,喜欢,9,11,整体,正面
12667,香味, , ,喜欢,0,2,气味,正面
12667,颜色,3,5,正,5,6,其他,正面
12667,_, , ,真不错,7,10,整体,正面
12668,_, , ,清香型,0,3,气味,正面
12668,_,4,6,量足,6,8,其他,正面
12668,_, , ,比较赞的,9,13,整体,正面
12669,_, , ,可以哦,0,3,整体,正面
12670,_, , ,挺好用的,2,6,整体,正面
12670,_, , ,便宜,6,8,价格,正面
12670,_, , ,实惠,8,10,价格,正面
12670,_, , ,很实用,11,14,整体,正面
12671,_, , ,还挺好用的,2,7,整体,正面
12671,价格, , ,不贵,7,9,价格,正面
12671,_, , ,实惠,9,11,价格,正面
12671,_, , ,好用,12,14,整体,正面
12672,_, , ,完美,2,4,整体,正面
12672,_, , ,便宜,4,6,价格,正面
12672,价格, , ,实惠,6,8,价格,正面
12672,_, , ,非常好,9,12,整体,正面
12673,_, , ,很好用,2,5,整体,正面
12673,赠品, , ,靠谱,5,7,价格,正面
12673,_, , ,很优惠,7,10,价格,正面
12673,_, , ,很很用的,11,15,整体,正面
12674,_, , ,太好了,6,9,整体,正面
12675,_, , ,货真价实,0,4,整体,正面
12675,_, , ,挺好的,7,10,整体,正面
12676,_, , ,很舒服,0,3,整体,正面
12676,_, , ,应该可以,6,10,整体,正面
12677,_, , ,好，用,9,12,整体,正面
12678,_, , ,非常不错,2,6,整体,正面
12678,外观,7,9,高大上,9,12,包装,正面
12678,_, , ,没毛病,17,20,整体,正面
12679,_, , ,超赞,2,4,整体,正面
12679,外观,5,7,高大上,7,10,包装,正面
12679,_, , ,值得推荐,15,19,整体,正面
12680,_, , ,真的很好,2,6,整体,正面
12680,颜值,7,9,高,9,10,包装,正面
12680,_, , ,优秀,15,17,整体,正面
12681,_, , ,应该还可以,2,7,整体,正面
12682,_, , ,省钱,18,20,价格,正面
12682,_, , ,活动价,14,17,价格,正面
12682,_, , ,满意,0,2,整体,正面
12683,性价比, , ,真高,20,22,价格,正面
12683,_, , ,便宜,17,19,价格,正面
12683,_, , ,非常的不错,0,5,整体,正面
12684,活动, , ,还挺划算的,21,26,价格,正面
12684,赠品, , ,非常不错,16,20,价格,正面
12684,_, , ,好用爆了,0,4,整体,正面
12685,遮瑕效果, , ,特别好,7,10,功效,正面
12686,清洁度,0,3,比较好,3,6,功效,正面
12686,_, , ,还是不错的,18,23,整体,正面
12687,_,0,3,可遮瑕,3,6,功效,正面
12687,_, , ,物美价廉,18,22,整体,正面
12688,_, , ,比较适合,0,4,整体,正面
12689,_, , ,一般,0,2,整体,中性
12690,物流,9,11,给力,11,13,物流,正面
12690,_,17,19,点赞,20,22,价格,正面
12691,快递,9,11,_,11,13,物流,正面
12691,_,17,19,太合适,20,23,价格,正面
12692,_, , ,还可以,2,5,整体,正面
12692,_, , ,能修复皮肤,6,11,功效,正面
12692,_, , ,满意,18,20,整体,正面
12693,_, , ,真的好,2,5,整体,正面
12693,隔离效果, , ,还可以,6,9,功效,正面
12693,_, , ,满意,16,18,整体,正面
12694,_, , ,5星好评,2,6,整体,正面
12694,控油效果, , ,不错,7,9,功效,正面
12694,_, , ,比较适合,16,20,整体,正面
12695,_, , ,挺好用的,0,4,整体,正面
12695,_, , ,很细,5,7,使用体验,正面
12695,_, , ,白,9,10,功效,正面
12695,_, , ,薄薄的,13,16,使用体验,正面
12696,_, , ,挺好用的,0,4,整体,正面
12696,_, , ,超级服帖,5,9,使用体验,正面
12696,隔离, , ,非常好用,11,15,功效,正面
12696,_, , ,滋润,18,20,使用体验,正面
12697,_, , ,还行,0,2,整体,正面
12697,_, , ,挺好用,3,6,使用体验,正面
12697,_, , ,白,8,9,功效,正面
12697,_, , ,挺好吸收,12,16,使用体验,正面
12698,_, , ,支持,0,2,整体,正面
12698,_, , ,无紧绷感,3,7,使用体验,正面
12698,卸妆效果, , ,非常好,9,12,功效,正面
12698,_, , ,一点没问题,15,20,使用体验,正面
12699,包装, , ,_,0,3,整体,正面
12699,_, , ,水水的,8,11,使用体验,正面
12699,_, , ,很划算,23,26,价格,正面
12700,_, , ,很好用,0,3,整体,正面
12700,_, , ,涂抹均匀,8,12,使用体验,正面
12700,性价比, , ,真高,24,26,价格,正面
12701,_, , ,爽,0,1,整体,正面
12701,_, , ,很滑嫩,6,9,使用体验,正面
12701,价格, , ,非常公道,21,25,价格,正面
12702,_, , ,好的没话说,8,13,整体,正面
12703,速度,0,2,快,2,3,物流,正面
12703,_, , ,好评,12,14,整体,正面
12704,快递,0,2,很速度,2,5,物流,正面
12704,_, , ,超赞,14,16,整体,正面
12705,_, , ,最喜欢的,16,20,整体,正面
12705,_, , ,挺实惠,21,24,价格,正面
12705,_, , ,挺好用的,25,29,整体,正面
12706,_, , ,不错,16,18,整体,正面
12706,赠品, , ,好有分量,19,23,价格,正面
12706,_, , ,还好,24,26,整体,正面
12707,_, , ,好惊喜,16,19,整体,正面
12707,_, , ,特划算,20,23,价格,正面
12707,_, , ,不过敏,24,27,整体,正面
12708,_, , ,像正品,30,33,真伪,正面
12708,_, , ,不错,0,2,整体,正面
12708,_, , ,很开心,21,24,整体,正面
12708,_, , ,便宜,8,10,价格,正面
12709,_, , ,正品,31,33,真伪,正面
12709,_, , ,不错,0,2,整体,正面
12709,_, , ,挺好了,22,25,整体,正面
12709,增品, , ,没收到,8,11,价格,正面
12710,_, , ,是真东西,31,35,真伪,正面
12710,_, , ,爽,0,1,整体,正面
12710,_, , ,很开心,22,25,整体,正面
12710,价格, , ,还算实惠,7,11,价格,正面
12711,_, , ,正品,33,35,真伪,正面
12711,_, , ,超喜欢的,0,4,整体,正面
12711,_, , ,真的好,24,27,整体,正面
12711,价格, , ,很划算,10,13,价格,正面
12712,_, , ,比较喜欢,32,36,整体,正面
12712,_, , ,比较信得过,25,30,整体,正面
12713,_, , ,蛮好用的,31,35,整体,正面
12713,_, , ,蛮不错的,25,29,整体,正面
12714,_, , ,很好用,0,3,整体,正面
12714,香味,14,16,特别好闻,17,21,气味,正面
12715,_, , ,美美的,0,3,整体,正面
12715,气味,14,16,优雅,17,19,气味,正面
12716,_,14,16,好闻,18,20,气味,正面
12717,卸妆, , ,还不错,12,15,整体,正面
12717,_, , ,不错,9,11,整体,正面
12718,_, , ,相当不错,14,18,整体,正面
12718,_, , ,一直信赖,9,13,整体,正面
12719,_,22,24,漂亮,25,27,包装,正面
12720,_, , ,很好用,0,3,整体,正面
12720,价格,4,6,便宜,6,8,价格,正面
12720,活动, , ,便宜了很多,9,14,价格,正面
12721,_, , ,很好用,0,3,整体,正面
12721,价格,4,6,不算贵,6,9,价格,正面
12721,礼品, , ,很好,10,12,价格,正面
12722,_, , ,无比的高大上,0,6,整体,正面
12722,价格,7,9,相当实惠,9,13,价格,正面
12722,价格, , ,多多优惠,14,18,价格,正面
12723,_, , ,蛮不错,0,3,整体,正面
12724,_,1,3,很旧, , ,包装,负面
12725,_, , ,是正品,10,13,真伪,正面
12725,洁面,18,20,很干净,20,23,功效,正面
12725,_, , ,温和,24,26,使用体验,正面
12725,_, , ,实用,30,32,整体,正面
12725,_, , ,不刺激,26,29,使用体验,正面
12726,_, , ,正品,10,12,真伪,正面
12726,洁面,17,19,很干净,19,22,功效,正面
12726,_, , ,很滋润,23,26,使用体验,正面
12726,_, , ,很好用,30,33,整体,正面
12726,_, , ,不刺激,26,29,使用体验,正面
12727,_, , ,是正品,10,13,真伪,正面
12727,洁面,18,20,很干净,20,23,功效,正面
12727,推开, , ,不错,24,26,使用体验,正面
12727,_, , ,不错不错,29,33,整体,正面
12727,_, , ,很薄,26,28,使用体验,正面
12728,_, , ,真品,10,12,真伪,正面
12728,洁面,17,19,很干净,19,22,功效,正面
12728,_, , ,不干皮,23,26,使用体验,正面
12728,_, , ,还可以,31,34,整体,正面
12728,_, , ,特别舒服,26,30,使用体验,正面
12729,_, , ,真品牌,10,13,真伪,正面
12729,去油效果,18,22,很好,22,24,功效,正面
12729,_, , ,用着舒服,25,29,使用体验,正面
12729,_, , ,nice,35,39,整体,正面
12729,_, , ,一点没问题,29,34,使用体验,正面
12730,_, , ,还不错的,0,4,整体,正面
12730,补水美白效果,26,32,挺不错,33,36,功效,正面
12731,_, , ,蛮喜欢的,0,4,整体,正面
12731,隔离效果,26,30,还可以,31,34,功效,正面
12732,_, , ,支持,6,8,整体,正面
12733,_, , ,很常满意,7,11,整体,正面
12733,_, , ,棒棒哒,25,28,整体,正面
12734,_, , ,还好,7,9,整体,正面
12734,_, , ,美美的,23,26,整体,正面
12735,_, , ,很温和,22,25,使用体验,正面
12735,_, , ,保湿,26,28,功效,正面
12735,气味, , ,很好闻,29,32,气味,正面
12735,_, , ,很喜欢,33,36,整体,正面
12736,_, , ,挺湿润的,22,26,使用体验,正面
12736,_, , ,保湿,27,29,功效,正面
12736,_, , ,挺香的,30,33,气味,正面
12736,_, , ,很喜欢,34,37,整体,正面
12737,_, , ,非常滋润,22,26,使用体验,正面
12737,清洁能力, , ,还好,27,29,功效,正面
12737,_, , ,淡淡的香味,30,35,气味,正面
12737,_, , ,蛮好用,36,39,整体,正面
12738,_, , ,一点刺激感都没有,22,30,使用体验,正面
12738,持久情况, , ,很好,31,33,功效,正面
12738,_, , ,香香的,34,37,气味,正面
12738,_, , ,用着很好,38,42,整体,正面
12739,赠品, , ,非常不错,24,28,价格,正面
12740,_, , ,赞一下,9,12,整体,正面
12741,_, , ,真品牌,9,12,真伪,正面
12742,_, , ,正品,11,13,真伪,正面
12742,物流,23,25,很快,26,28,物流,正面
12742,_, , ,很好,8,10,整体,正面
12743,_, , ,是正品,13,16,真伪,正面
12743,发货物流,26,30,超快,31,33,物流,正面
12743,_, , ,用着很好,8,12,整体,正面
12744,_, , ,正品保证,12,16,真伪,正面
12744,快递,26,28,迅速,29,31,物流,正面
12744,_, , ,挺好的,8,11,整体,正面
12745,_, , ,挺好的,0,3,整体,正面
12745,包装,8,10,新款,5,7,包装,正面
12745,_, , ,5星好评,13,17,整体,正面
12746,_, , ,超级满意,0,4,整体,正面
12746,包装,9,11,新款,6,8,包装,正面
12746,_, , ,妥妥的,14,17,整体,正面
12747,_, , ,超级棒,0,3,整体,正面
12747,包装盒,9,12,很好看,5,8,包装,正面
12747,_, , ,非常开心,15,19,整体,正面
12748,价格,20,22,不算贵, , ,价格,正面
12749,包装,0,2,忒简单,2,5,包装,负面
12750,_, , ,好多了,2,5,整体,正面
12751,_, , ,还不错,20,23,整体,正面
12751,_, , ,像正品,27,30,真伪,正面
12752,_, , ,超赞,20,22,整体,正面
12752,_, , ,是正品,26,29,真伪,正面
12753,_, , ,非常满意,2,6,整体,正面
12753,_, , ,蛮好用,9,12,整体,正面
12754,_, , ,挺好用的,2,6,整体,正面
12754,_, , ,一直都用,9,13,整体,正面
12755,_, , ,粘稠些,0,3,使用体验,正面
12755,_, , ,很服帖,6,9,使用体验,正面
12756,_, , ,粘稠些,0,3,使用体验,正面
12756,_, , ,挺水润,6,9,使用体验,正面
12757,_, , ,可以,9,11,整体,正面
12758,补水,26,28,_, , ,功效,正面
12758,_, , ,很划算,11,14,价格,正面
12758,_, , ,不错,19,21,整体,正面
12758,_, , ,好舒服,22,25,使用体验,正面
12759,补水美白效果,26,32,挺不错, , ,功效,正面
12759,价格, , ,有优势,11,14,价格,正面
12759,_, , ,不错,19,21,整体,正面
12759,_, , ,薄薄的,22,25,使用体验,正面
12760,清洁力,27,30,还行的, , ,功效,正面
12760,_, , ,超值的,11,14,价格,正面
12760,_, , ,提好的,19,22,整体,正面
12760,_, , ,薄薄的,23,26,使用体验,正面
12761,颜色,28,30,有点暗, , ,功效,正面
12761,_, , ,便宜得多,11,15,价格,正面
12761,_, , ,很合适,20,23,整体,正面
12761,_, , ,很滋润,24,27,使用体验,正面
12762,_, , ,挺舒服,0,3,整体,正面
12762,补水效果,4,8,很好,8,10,功效,正面
12763,_, , ,非常满意,0,4,整体,正面
12763,隔离效果,5,9,挺好的,9,12,功效,正面
12764,_, , ,还好吧,8,11,整体,正面
12765,物流,0,2,常快,2,4,物流,正面
12765,_, , ,很舒服,18,21,使用体验,正面
12765,_, , ,很温和,22,25,使用体验,正面
12765,_, , ,不刺激,26,29,使用体验,正面
12765,_, , ,好划算,39,42,价格,正面
12766,物流,0,2,很快,2,4,物流,正面
12766,_, , ,很舒服,18,21,使用体验,正面
12766,_, , ,非常服帖,22,26,使用体验,正面
12766,色泽, , ,唯美,27,29,使用体验,正面
12766,_, , ,好划算,39,42,价格,正面
12767,速度,0,2,快,2,3,物流,正面
12767,_, , ,很白,17,19,使用体验,正面
12767,_, , ,很温和,20,23,使用体验,正面
12767,_, , ,不壳粉,24,27,使用体验,正面
12767,_, , ,好划算,37,40,价格,正面
12768,物流,0,2,很快,2,4,物流,正面
12768,按压设计, , ,很有新意,18,22,使用体验,正面
12768,_, , ,挺薄,23,25,使用体验,正面
12768,_, , ,有点脱皮,26,30,使用体验,正面
12768,_, , ,划算,40,42,价格,正面
12769,_,0,2,非常速度,2,6,物流,正面
12769,_, , ,很舒适,20,23,使用体验,正面
12769,面膜纸, , ,服帖,24,26,使用体验,正面
12769,_, , ,更滑,27,29,使用体验,正面
12769,价位, , ,合适,39,41,价格,正面
12770,_, , ,还是不错的,0,5,整体,正面
12771,_, , ,好好用,0,3,整体,正面
12771,_, , ,细致,10,12,使用体验,正面
12772,_, , ,应该也不错,0,5,整体,正面
12772,_, , ,很水润,12,15,使用体验,正面
12773,_, , ,超级多,0,3,整体,正面
12773,_, , ,很干,8,10,使用体验,负面
12774,_, , ,还好吧,0,3,整体,正面
12774,泡泡, , ,很少,8,10,使用体验,负面
12775,_, , ,美美的,2,5,整体,正面
12776,_, , ,有一点点干,4,9,使用体验,中性
12776,_, , ,较难清洗,13,17,使用体验,负面
12776,_, , ,还行,25,27,整体,正面
12777,_, , ,有点滑滑的,4,9,使用体验,中性
12777,_, , ,太裸妆了,13,17,使用体验,负面
12777,_, , ,还行,25,27,整体,正面
12778,_, , ,有点滑滑的,4,9,使用体验,中性
12778,_, , ,较难清洗,13,17,使用体验,负面
12778,_, , ,很温和,25,28,整体,正面
12779,_,0,2,可遮瑕,2,5,功效,正面
12780,活动价, , ,超好,7,9,价格,正面
12781,包装,9,11,很好,11,13,包装,正面
12781,_, , ,超级好,2,5,整体,正面
12782,包装,9,11,也很好,11,14,包装,正面
12782,_, , ,超喜欢,2,5,整体,正面
12783,_, , ,挺不错的,4,8,整体,正面
12783,_, , ,很好,2,4,整体,正面
12784,_, , ,很给力,7,10,整体,正面
12784,_, , ,挺喜欢用的,2,7,整体,正面
12785,_, , ,是真品,0,3,真伪,正面
12785,_, , ,很舒服,6,9,使用体验,正面
12786,_, , ,像正品,0,3,真伪,正面
12786,_, , ,挺水润,6,9,使用体验,正面
12787,_, , ,水润皮肤,6,10,使用体验,正面
12787,_, , ,很补水,15,18,使用体验,正面
12788,_, , ,不干燥,6,9,使用体验,正面
12788,_, , ,好推开,14,17,使用体验,正面
12789,_, , ,有点卡粉,13,17,使用体验,负面
12790,快递速度,19,23,很快,23,25,物流,正面
12790,快递员态度,26,31,很好,31,33,物流,正面
12790,_, , ,很滋润,12,15,使用体验,正面
12790,_, , ,适合,16,18,整体,正面
12791,快递人员服务态度,24,32,很好,32,34,物流,正面
12791,快递员态度,35,40,很好,40,42,物流,正面
12791,_, , ,很滋润,12,15,使用体验,正面
12791,_, , ,一如既往的喜欢,16,23,整体,正面
12792,物流配送中心,22,28,很快,28,30,物流,正面
12792,物流,31,33,特别给力,33,37,物流,正面
12792,_, , ,很滋润,12,15,使用体验,正面
12792,_, , ,看起来不错,16,21,整体,正面
12793,快递,18,20,真的不错,20,24,物流,正面
12793,态度,25,27,很好,27,29,物流,正面
12793,_, , ,润,12,13,使用体验,正面
12793,_, , ,挺不错,14,17,整体,正面
12794,_, , ,最好用,0,3,整体,正面
12794,_, , ,很方便,6,9,整体,正面
12794,_, , ,不错,22,24,整体,正面
12795,_, , ,好多了,0,3,整体,正面
12795,_, , ,总体满意,6,10,整体,正面
12795,_, , ,不错,23,25,整体,正面
12796,_, , ,很高兴,0,3,整体,正面
12796,_, , ,太合适了,6,10,整体,正面
12796,_, , ,棒棒的,23,26,整体,正面
12797,_, , ,很好,14,16,整体,正面
12797,快递,17,19,超级快,19,22,物流,正面
12798,_, , ,超级棒,14,17,整体,正面
12798,快递小哥,18,22,好,22,23,物流,正面
12799,精华,2,4,多,4,5,成分,正面
12799,_, , ,还好,0,2,整体,正面
12799,_, , ,最喜欢的,11,15,整体,正面
12800,精华,4,6,多,6,7,成分,正面
12800,_, , ,五星好评,0,4,整体,正面
12800,_, , ,一直信赖,13,17,整体,正面
12801,精华液,3,6,特别多,6,9,成分,正面
12801,_, , ,就是好,0,3,整体,正面
12801,_, , ,喜欢,15,17,整体,正面
12802,_, , ,真的好,4,7,整体,正面
12802,_, , ,好一点,14,17,整体,正面
12803,_, , ,很开心,4,7,整体,正面
12803,_, , ,很适合,14,17,整体,正面
12804,_, , ,非常好,3,6,整体,正面
12804,_, , ,好得不得了,6,11,整体,正面
12804,品质, , ,好,0,1,整体,正面
12804,_, , ,很好,1,3,整体,正面
12805,_, , ,完美,3,5,整体,正面
12805,_, , ,好得不得了,5,10,整体,正面
12805,_, , ,好,0,1,整体,正面
12805,_, , ,蛮好,1,3,整体,正面
12806,_, , ,非常好,6,9,整体,正面
12806,_, , ,棒棒的,9,12,整体,正面
12806,_, , ,超级棒,0,3,整体,正面
12806,_, , ,好的很,3,6,整体,正面
12807,_, , ,超级多,5,8,整体,正面
12807,_, , ,快捷,8,10,整体,正面
12807,_, , ,很喜欢用,0,4,整体,正面
12807,_, , ,好,4,5,整体,正面
12808,活动价格, , ,优惠,6,8,价格,正面
12808,_, , ,不紧绷,11,14,使用体验,正面
12809,_, , ,很划算,6,9,价格,正面
12809,_, , ,很光滑,12,15,使用体验,正面
12810,_, , ,太假了,13,16,真伪,负面
12811,_, , ,挺漂亮的,5,9,整体,正面
12812,_, , ,很喜欢,2,5,整体,正面
12813,_, , ,可以,0,2,整体,正面
12813,_, , ,无异常,6,9,整体,正面
12814,_, , ,好精致,0,3,整体,正面
12814,_, , ,给力,7,9,整体,正面
12815,颜色, , ,好看,4,6,其他,正面
12815,_, , ,还不错,29,32,整体,正面
12816,_, , ,量也大,4,7,其他,正面
12816,_, , ,还不错,30,33,整体,正面
12817,_, , ,正品,5,7,真伪,正面
12818,_, , ,挺好的,5,8,整体,正面
12818,_,10,13,不紧绷,14,17,使用体验,正面
12818,_, , ,服帖,18,20,使用体验,正面
12818,_, , ,喜欢,21,23,整体,正面
12819,_, , ,挺好的,5,8,整体,正面
12819,_,10,13,很白,14,16,使用体验,正面
12819,_, , ,温和的,17,20,使用体验,正面
12819,_, , ,喜欢,21,23,整体,正面
12820,_, , ,一直信赖,5,9,整体,正面
12820,_,10,13,很干净,15,18,使用体验,正面
12820,_, , ,好吸收,19,22,使用体验,正面
12820,_, , ,喜欢,23,25,整体,正面
12821,_, , ,喜欢,5,7,整体,正面
12821,_,10,13,挺好用的,13,17,使用体验,正面
12821,_, , ,非常滋润,18,22,使用体验,正面
12821,_, , ,一直在用,23,27,整体,正面
12822,_, , ,真品牌,10,13,真伪,正面
12823,_, , ,不起干皮,7,11,使用体验,正面
12823,按压设计, , ,很有新意,0,4,使用体验,正面
12824,_, , ,过敏了,7,10,使用体验,正面
12824,_, , ,水份多多,0,4,使用体验,正面
12825,速度,31,33,佩服,33,35,物流,正面
12826,_, , ,好喜欢,8,11,整体,正面
12827,_, , ,挺好了,4,7,整体,正面
12827,_, , ,湿湿润润的,11,16,使用体验,正面
12827,_, , ,亮亮的,19,22,功效,正面
12828,_, , ,美美的,4,7,整体,正面
12828,泡沫, , ,适中,11,13,使用体验,正面
12828,_, , ,亮亮的,16,19,功效,正面
12829,_, , ,可以哦,4,7,整体,正面
12829,_, , ,特别水润,11,15,使用体验,正面
12829,_, , ,挺保湿,18,21,功效,正面
12830,卸妆效果,0,4,特好,4,6,功效,正面
12830,_, , ,棒棒哒,8,11,整体,正面
12830,_, , ,赞一下,19,22,整体,正面
12831,补水效果,0,4,超好,4,6,功效,正面
12831,_, , ,棒棒哒,8,11,整体,正面
12831,_, , ,特别的好用,19,24,整体,正面
12832,_,0,4,确实挺白的,4,9,功效,正面
12832,_, , ,特别的好,11,15,整体,正面
12832,_, , ,太好用了,23,27,整体,正面
12833,_,3,5,好便宜,10,13,价格,正面
12833,_, , ,很滋润,15,18,使用体验,正面
12833,精华,22,24,很多,25,27,成分,正面
12833,_, , ,保湿,18,20,功效,正面
12834,赠品,3,5,很好用,10,13,价格,正面
12834,_, , ,跟服帖,15,18,使用体验,正面
12834,水份,22,24,挺足的,25,28,成分,正面
12834,_, , ,保湿,18,20,功效,正面
12835,价格,3,5,很好,10,12,价格,正面
12835,_, , ,泡泡多,14,17,使用体验,正面
12835,精华,22,24,很多,25,27,成分,正面
12835,_, , ,很均匀,17,20,功效,正面
12836,活动,3,5,挺优惠的,10,14,价格,正面
12836,持久度, , ,挺ok的,16,20,使用体验,正面
12836,成分,29,31,很安全,32,35,成分,正面
12836,_, , ,有一点提亮肤色,20,27,功效,正面
12837,包装,9,11,完好,11,13,包装,正面
12837,_, , ,一直信赖,0,4,整体,正面
12837,_, , ,不假白,5,8,功效,正面
12837,_, , ,均匀肤色,14,18,功效,正面
12837,_, , ,去除暗沉,18,22,功效,正面
12838,包装,8,10,完好,10,12,包装,正面
12838,_, , ,挺满意,0,3,整体,正面
12838,_, , ,洗干净,4,7,功效,正面
12838,_, , ,均匀肤色,13,17,功效,正面
12838,_, , ,去除暗沉,17,21,功效,正面
12839,小包装,7,10,完好,10,12,包装,正面
12839,_, , ,好,0,1,整体,正面
12839,_, , ,比较显白,2,6,功效,正面
12839,_, , ,均匀肤色,13,17,功效,正面
12839,_, , ,自然美,17,20,功效,正面
12840,包装,7,9,完好,9,11,包装,正面
12840,_, , ,更好,0,2,整体,正面
12840,清洁能力, , ,挺好的,3,6,功效,正面
12840,效果, , ,不错的,12,15,功效,正面
12840,底色, , ,很好,15,17,功效,正面
12841,包装,7,9,没有损坏,9,13,包装,正面
12841,_, , ,很好,0,2,整体,正面
12841,补水, , ,还可以,3,6,功效,正面
12841,补水效果, , ,很不错,14,17,功效,正面
